time,turbine_num,wind_speed,kw,wind_speed_sd,wind_speed_max,torque_actual_value,blade_1_actual_angle,blade_2_actual_angle,blade_3_actual_angle,blade_1_2_act_angle_diff,blade_2_3_act_angle_diff,blade_3_1_act_angle_diff,ot,sot,dt,lot,wot,est,mt,rt,eect
12/6/2015 5:50,22,0.310591293,0.539727219,0.123903509,0.225596125,0.570376115,0.450779402,0.452446126,0.014509638,0.000175058,0.007352382,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 6:00,22,0.310266407,0.542862113,0.128289474,0.215163934,0.572411788,0.450233517,0.451998208,0.01345054,0.000175058,0.007439909,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 6:10,22,0.317738791,0.599951289,0.140350877,0.242175857,0.616808841,0.453205556,0.454486637,0.018851938,0.000262587,0.007352382,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 6:20,22,0.347953216,0.768706726,0.145833333,0.241989568,0.766576192,0.46430521,0.463594287,0.038021606,0.000262587,0.007527436,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 6:30,22,0.341130604,0.716450367,0.155701754,0.246087928,0.72033734,0.460423364,0.460558403,0.03156111,0.000525175,0.007527436,0.007150209,600,600,0,0,0,0,0,0,0
12/6/2015 6:40,22,0.298895387,0.547211301,0.121710526,0.201751118,0.578034122,0.451082671,0.4526452,0.015039187,8.75E-05,0.007264855,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 6:50,22,0.340480832,0.683469608,0.158991228,0.236028316,0.693776658,0.459877479,0.459811875,0.030290193,0,0.007264855,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 7:00,22,0.327160494,0.65680039,0.129385965,0.224105812,0.668670027,0.457390671,0.457721595,0.026265622,8.75E-05,0.006914747,0.007150209,600,600,0,0,0,0,0,0,0
12/6/2015 7:10,22,0.339506173,0.70187537,0.138157895,0.243107303,0.717138426,0.461575787,0.461205395,0.033785215,0,0.00682722,0.006971457,600,600,0,0,0,0,0,0,0
12/6/2015 7:20,22,0.331059129,0.602616471,0.125,0.219076006,0.632124855,0.466428095,0.465286418,0.041516628,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 7:30,22,0.36777128,0.801169062,0.110745614,0.234165425,0.800504071,0.467944441,0.466331558,0.044270282,0.000175058,0.007177328,0.007507713,600,600,0,0,0,0,0,0,0
12/6/2015 7:40,22,0.35640026,0.773184649,0.143640351,0.258755589,0.76996898,0.465639595,0.464490121,0.040245711,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/6/2015 7:50,22,0.351202079,0.759361191,0.156798246,0.260245902,0.760856921,0.464608479,0.463594287,0.038551154,0.000175058,0.007089801,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 8:00,22,0.354775828,0.764576737,0.120614035,0.253539493,0.762601784,0.464669133,0.463693824,0.038657064,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 8:10,22,0.321962313,0.620740406,0.127192982,0.220752608,0.635711516,0.455571056,0.456278306,0.02234696,0,0.007614962,0.007775841,600,600,0,0,0,0,0,0,0
12/6/2015 8:20,22,0.325536062,0.649458961,0.117324561,0.22671386,0.65558356,0.456844787,0.457323446,0.024571065,0,0.007614962,0.007775841,600,600,0,0,0,0,0,0,0
12/6/2015 8:30,22,0.353151397,0.752270276,0.108552632,0.227086438,0.751066305,0.463941287,0.463245907,0.037068418,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 8:40,22,0.349252762,0.765613583,0.117324561,0.237704918,0.762601784,0.464851095,0.463942667,0.038551154,8.75E-05,0.007702489,0.007775841,600,600,0,0,0,0,0,0,0
12/6/2015 8:50,22,0.396361274,0.921829442,0.132675439,0.271982116,0.914792555,0.476921211,0.473846613,0.059839017,8.75E-05,0.007527436,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 9:00,22,0.383690708,0.882324902,0.105263158,0.245901639,0.876696394,0.472614787,0.470362813,0.052213514,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 9:10,22,0.359324237,0.757183118,0.085526316,0.232675112,0.754362156,0.463759326,0.463046832,0.036750688,8.75E-05,0.007614962,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 9:20,22,0.331384016,0.583379145,0.095394737,0.217958271,0.60924777,0.453084248,0.454337331,0.01811057,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 9:30,22,0.307017544,0.441919209,0.082236842,0.192064083,0.50213261,0.448171286,0.450355845,0.009637789,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 9:40,22,0.308317089,0.464966424,0.07127193,0.19709389,0.518708802,0.448292594,0.450405614,0.009743698,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 9:50,22,0.262508122,0.268856338,0.092105263,0.17585693,0.35866615,0.44823194,0.450355845,0.009637789,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 10:00,22,0.215074724,0.113670366,0.061403509,0.135991058,0.186118651,0.448777825,0.450803763,0.010590976,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 10:10,22,0.199480182,0.090717094,0.072368421,0.127608048,0.151221404,0.449990902,0.451848903,0.012815082,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 10:20,22,0.180636777,0.072833235,0.073464912,0.119783905,0.12349748,0.453508825,0.45473548,0.018957848,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 10:30,22,0.236192333,0.180369507,0.072368421,0.143070045,0.274912757,0.448171286,0.450355845,0.009637789,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 10:40,22,0.215074724,0.142138409,0.084429825,0.146982116,0.222954634,0.448353248,0.450455382,0.009955518,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 10:50,22,0.240090968,0.171744198,0.084429825,0.150894188,0.262989531,0.44823194,0.450355845,0.009637789,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 11:00,22,0.198505523,0.099349362,0.093201754,0.139157973,0.16343544,0.450415479,0.452197283,0.01355645,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 11:10,22,0.199805068,0.096607634,0.076754386,0.143442623,0.160333463,0.449202402,0.451152143,0.011438255,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 11:20,22,0.23814165,0.154065621,0.065789474,0.151825633,0.247188833,0.448171286,0.450355845,0.009637789,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 11:30,22,0.240740741,0.166020667,0.067982456,0.154806259,0.25998449,0.448171286,0.450355845,0.009637789,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 11:40,22,0.222547109,0.136425316,0.07127193,0.14195231,0.221985266,0.448171286,0.450355845,0.009637789,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 11:50,22,0.19265757,0.073035037,0.082236842,0.13133383,0.123885227,0.453872748,0.454984323,0.019487397,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 12:00,22,0.159519168,0.039330573,0.074561404,0.107302534,0.071636293,0.45878571,0.459065346,0.028171997,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 12:10,22,0.19005848,0.073372534,0.077850877,0.12928465,0.124369911,0.453205556,0.454436869,0.018322389,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 12:20,22,0.156595192,0.027330295,0.073464912,0.122205663,0.053218302,0.459331595,0.459513263,0.029125185,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 12:30,22,0.181936322,0.061629728,0.073464912,0.135804769,0.106339667,0.455389094,0.456228537,0.022135141,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 12:40,22,0.182586095,0.065491806,0.070175439,0.135432191,0.112252811,0.454903864,0.455830389,0.021287863,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 12:50,22,0.218973359,0.134828294,0.084429825,0.148099851,0.21791392,0.448656517,0.450704225,0.010379157,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 13:00,22,0.228070175,0.156097561,0.064692982,0.141207154,0.251163242,0.448110633,0.450306077,0.009531879,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 13:10,22,0.177712801,0.055697436,0.100877193,0.12928465,0.097033734,0.455449748,0.456328074,0.02234696,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 13:20,22,0.100389864,0.004846735,0.069078947,0.086624441,0.020647538,0.464183902,0.463345444,0.046388477,0,0.000175058,0.000178757,14,600,0,0,0,0,0,0,0
12/6/2015 13:30,22,0.113385315,0.004784106,0.082236842,0.087183308,0.020841411,0.469703403,0.467874384,0.056238085,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 13:40,22,0.11468486,0.00508681,0.077850877,0.092399404,0.020841411,0.811912416,0.748668691,0.653780979,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 13:50,22,0.128005198,0.005156397,0.073464912,0.102272727,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 14:00,22,0.073099415,0.00487109,0.065789474,0.098919523,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,293,0,0,307,0,0,0,0
12/6/2015 14:10,22,0.104613385,0.005156397,0.094298246,0.081780924,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,347,0,0,253,0,0,0,0
12/6/2015 14:20,22,0.13482781,0.00465537,0.072368421,0.113636364,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 14:30,22,0.144899285,0.005253819,0.073464912,0.115312966,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 14:40,22,0.14977258,0.005177273,0.070175439,0.103204173,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 14:50,22,0.143924626,0.005017223,0.084429825,0.110283159,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 15:00,22,0.149122807,0.008141679,0.076754386,0.102086438,0.025300504,0.624128101,0.594634947,0.323342512,8.75E-05,0.002188227,0.002145079,166,600,0,0,0,0,0,0,0
12/6/2015 15:10,22,0.142300195,0.013371142,0.077850877,0.106743666,0.031504459,0.459756172,0.459811875,0.029760644,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 15:20,22,0.155945419,0.020531645,0.072368421,0.112146051,0.042652191,0.459756172,0.459811875,0.029760644,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 15:30,22,0.145549058,0.011714972,0.07127193,0.09947839,0.029081039,0.459756172,0.459811875,0.029760644,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 15:40,22,0.126705653,0.004798024,0.074561404,0.104880775,0.020356727,0.472857403,0.470512119,0.060262656,8.75E-05,0.001312937,0.001251296,99,600,0,0,0,0,0,0,0
12/6/2015 15:50,22,0.125406108,0.004749313,0.067982456,0.090722802,0.020841411,0.475404864,0.47255263,0.066193603,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 16:00,22,0.132553606,0.005125083,0.070175439,0.098919523,0.020841411,0.759750106,0.705867715,0.562698581,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 16:10,22,0.141325536,0.005271215,0.072368421,0.110283159,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 16:20,22,0.151397011,0.004958074,0.070175439,0.116058122,0.020841411,0.840359071,0.772010153,0.703452658,0,0,0,0,600,0,0,0,0,0,0,0
12/6/2015 16:30,22,0.165367122,0.010006611,0.082236842,0.131520119,0.028596355,0.742221144,0.691484597,0.53156111,0,0.000437646,0.000446892,40,600,0,0,0,0,0,0,0
12/6/2015 16:40,22,0.215724496,0.14609095,0.08004386,0.145678092,0.232357503,0.448353248,0.450505151,0.009955518,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 16:50,22,0.235867446,0.192971713,0.083333333,0.163002981,0.288871656,0.447868017,0.450057234,0.00910824,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 17:00,22,0.222547109,0.148042866,0.087719298,0.14623696,0.239143079,0.447868017,0.450057234,0.00910824,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 17:10,22,0.222871995,0.12997808,0.061403509,0.135432191,0.212000775,0.447928671,0.450107002,0.00910824,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 17:20,22,0.209876543,0.112362131,0.070175439,0.135991058,0.184664599,0.448110633,0.450256308,0.009425969,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 17:30,22,0.202404159,0.100066108,0.064692982,0.132637854,0.165761923,0.448717171,0.450753994,0.010485067,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 17:40,22,0.196231319,0.106342855,0.074561404,0.130216095,0.175455603,0.448353248,0.450505151,0.009955518,0.000262587,0.007702489,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 17:50,22,0.174463938,0.06568665,0.076754386,0.123323398,0.112543622,0.454479287,0.455482009,0.020652404,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 18:00,22,0.218973359,0.155067673,0.095394737,0.154433681,0.243408298,0.447989325,0.450156771,0.00921415,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 18:10,22,0.268680962,0.309296823,0.108552632,0.178464978,0.395211322,0.447868017,0.450057234,0.00900233,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 18:20,22,0.260233918,0.299568561,0.092105263,0.169150522,0.388716557,0.447868017,0.450057234,0.00900233,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 18:30,22,0.272904483,0.330670471,0.086622807,0.171199702,0.414598682,0.447807363,0.450057234,0.00889642,0.000262587,0.007790015,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 18:40,22,0.287849253,0.419028565,0.110745614,0.207153502,0.483520744,0.447868017,0.450057234,0.00900233,0.000175058,0.007702489,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 18:50,22,0.277452891,0.372078216,0.108552632,0.187779434,0.448041877,0.447807363,0.450057234,0.00889642,0.000262587,0.007790015,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 19:00,22,0.292722547,0.469649629,0.103070175,0.19485842,0.521616906,0.448049979,0.45020654,0.009425969,0.000175058,0.007614962,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 19:10,22,0.31611436,0.610344108,0.108552632,0.220193741,0.622818922,0.454176017,0.455183397,0.020334675,8.75E-05,0.007352382,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 19:20,22,0.355425601,0.76900247,0.11622807,0.247764531,0.765606824,0.464851095,0.463843129,0.039080703,8.75E-05,0.007089801,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 19:30,22,0.335607537,0.697846282,0.138157895,0.255402385,0.70036836,0.460241402,0.460160255,0.031031561,8.75E-05,0.007264855,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 19:40,22,0.346978558,0.759444696,0.130482456,0.240685544,0.758045754,0.464547826,0.463544518,0.038339335,0.000175058,0.007177328,0.007507713,600,600,0,0,0,0,0,0,0
12/6/2015 19:50,22,0.373294347,0.866723496,0.127192982,0.256706408,0.861477317,0.47140171,0.469267904,0.050836687,0,0.006914747,0.007060833,600,600,0,0,0,0,0,0,0
12/6/2015 20:00,22,0.383690708,0.902912216,0.151315789,0.259500745,0.896374564,0.474434403,0.471706564,0.055920356,8.75E-05,0.007002274,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 20:10,22,0.39051332,0.917441982,0.146929825,0.273472429,0.910915083,0.476678595,0.473498233,0.059839017,0.000175058,0.006914747,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 20:20,22,0.400909682,0.96525521,0.165570175,0.271795827,0.957541683,0.480985018,0.476982034,0.067040881,0.000262587,0.007089801,0.007507713,600,600,0,0,0,0,0,0,0
12/6/2015 20:30,22,0.407407407,0.973205525,0.14254386,0.270864382,0.965587437,0.481712865,0.477728562,0.068523618,0,0.007177328,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 20:40,22,0.410981157,0.953035733,0.123903509,0.263971684,0.945618457,0.478073634,0.474692679,0.062063122,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 20:50,22,0.374918778,0.843669323,0.128289474,0.259873323,0.839084917,0.470006672,0.468073458,0.048083033,8.75E-05,0.007089801,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 21:00,22,0.375243665,0.888145854,0.157894737,0.274776453,0.881834044,0.473949172,0.471258647,0.054861258,0.000175058,0.007089801,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 21:10,22,0.423651722,0.982084827,0.177631579,0.297317437,0.974796433,0.489233942,0.483850097,0.081550519,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 21:20,22,0.378167641,0.899669462,0.175438596,0.287816692,0.894532765,0.475829441,0.473050316,0.05846219,0.000262587,0.007264855,0.007150209,600,600,0,0,0,0,0,0,0
12/6/2015 21:30,22,0.37654321,0.879889357,0.163377193,0.27757079,0.873982164,0.473463941,0.470960036,0.0542258,0,0.007089801,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 21:40,22,0.380441845,0.896186632,0.1875,0.321162444,0.890849166,0.476860557,0.473846613,0.059944927,0.000175058,0.007439909,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 21:50,22,0.418778428,0.947440938,0.198464912,0.323025335,0.939996123,0.48826348,0.4830538,0.080067782,8.75E-05,0.007002274,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 22:00,22,0.425276153,0.976663999,0.180921053,0.335692996,0.969949593,0.487717596,0.482655651,0.079008685,0,0.007177328,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 22:10,22,0.417153996,0.969030305,0.166666667,0.304210134,0.961322218,0.488081519,0.4830538,0.080067782,0.000175058,0.007002274,0.006971457,600,600,0,0,0,0,0,0,0
12/6/2015 22:20,22,0.432098765,0.989471487,0.151315789,0.304023845,0.982163629,0.491296173,0.485591997,0.08536327,0,0.007089801,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 22:30,22,0.402209227,0.948436032,0.148026316,0.269187779,0.941644048,0.478740826,0.475240133,0.063334039,8.75E-05,0.007089801,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 22:40,22,0.369070825,0.824647716,0.118421053,0.238263785,0.820473052,0.468308364,0.46663017,0.04511756,0.000175058,0.007002274,0.007328961,600,600,0,0,0,0,0,0,0
12/6/2015 22:50,22,0.367446394,0.834522111,0.127192982,0.248137109,0.829778984,0.468672287,0.46697855,0.045647109,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/6/2015 23:00,22,0.371994802,0.835454577,0.134868421,0.251862891,0.830748352,0.468914903,0.467078087,0.046388477,0.000262587,0.006739693,0.007150209,600,600,0,0,0,0,0,0,0
12/6/2015 23:10,22,0.285575049,0.519776626,0.173245614,0.217399404,0.558065142,0.451446594,0.452595431,0.015356916,0.000525175,0.006914747,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 23:20,22,0.256335283,0.435322362,0.118421053,0.212742176,0.494183792,0.448353248,0.450107002,0.009849608,0.000437646,0.007089801,0.007686465,600,600,0,0,0,0,0,0,0
12/6/2015 23:30,22,0.25568551,0.387178595,0.155701754,0.222056632,0.456475378,0.448838479,0.45055492,0.010802796,0.000350117,0.007089801,0.007597089,600,600,0,0,0,0,0,0,0
12/6/2015 23:40,22,0.307667316,0.583462649,0.203947368,0.260804769,0.610604886,0.454782556,0.455681083,0.021605592,8.75E-05,0.007177328,0.007239585,600,600,0,0,0,0,0,0,0
12/6/2015 23:50,22,0.362248213,0.81279357,0.189692982,0.26061848,0.811457929,0.467944441,0.46628179,0.044270282,0.000262587,0.007089801,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 0:00,22,0.407082521,0.932312724,0.199561404,0.312220566,0.924970919,0.479529326,0.475887125,0.064922686,8.75E-05,0.006914747,0.007150209,600,600,0,0,0,0,0,0,0
12/7/2015 0:10,22,0.447693307,0.987192512,0.217105263,0.345007452,0.979546336,0.498210711,0.491215846,0.097119254,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 0:20,22,0.437296946,0.98784663,0.233552632,0.325260805,0.979934083,0.497968096,0.490967003,0.096695615,0.000175058,0.007177328,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 0:30,22,0.420727745,0.976813611,0.200657895,0.300111773,0.969271035,0.490871596,0.48514408,0.084198263,0.000175058,0.007264855,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 0:40,22,0.431124107,0.977686928,0.224780702,0.311661699,0.970240403,0.492691211,0.486736674,0.087587376,0,0.007264855,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 0:50,22,0.415854451,0.96274312,0.191885965,0.333830104,0.955602947,0.486989749,0.48200866,0.077631858,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 1:00,22,0.397985705,0.926648342,0.228070175,0.310730253,0.920608763,0.481712865,0.477629025,0.068417708,0.000175058,0.007089801,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 1:10,22,0.400584795,0.933370446,0.217105263,0.304582712,0.926618845,0.480257172,0.476583885,0.066193603,8.75E-05,0.007089801,0.007150209,600,600,0,0,0,0,0,0,0
12/7/2015 1:20,22,0.395061728,0.929083887,0.192982456,0.296758569,0.923322993,0.47958998,0.475936893,0.064710866,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 1:30,22,0.363222872,0.833774051,0.214912281,0.291915052,0.829100427,0.470309941,0.468272533,0.048612582,0.000175058,0.007002274,0.007328961,600,600,0,0,0,0,0,0,0
12/7/2015 1:40,22,0.360623782,0.824877353,0.194078947,0.299180328,0.820473052,0.468914903,0.467227393,0.046282567,0,0.007089801,0.007239585,600,600,0,0,0,0,0,0,0
12/7/2015 1:50,22,0.3791423,0.877091959,0.214912281,0.316132638,0.871558744,0.474616364,0.471905639,0.056449905,0,0.006914747,0.007060833,600,600,0,0,0,0,0,0,0
12/7/2015 2:00,22,0.447043535,0.984537768,0.228070175,0.365312966,0.976250485,0.494450173,0.488080426,0.090870578,0.000175058,0.006914747,0.007239585,600,600,0,0,0,0,0,0,0
12/7/2015 2:10,22,0.496751137,0.995939598,0.304824561,0.426788376,0.987495153,0.513859404,0.50400637,0.124761703,0.000175058,0.006914747,0.007239585,600,600,0,0,0,0,0,0,0
12/7/2015 2:20,22,0.519493177,0.998068961,0.302631579,0.424552906,0.990209383,0.523624674,0.511919574,0.141495446,0.000350117,0.007002274,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 2:30,22,0.480831709,0.997425281,0.263157895,0.385059613,0.990500194,0.514708558,0.504752899,0.12592671,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 2:40,22,0.452566602,0.998121151,0.239035088,0.393070045,0.990403257,0.508703827,0.49982581,0.115441644,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 2:50,22,0.478232619,0.998472565,0.251096491,0.406482861,0.990694067,0.513131558,0.503508685,0.123384876,0,0.007177328,0.007328961,600,600,0,0,0,0,0,0,0
12/7/2015 3:00,22,0.48862898,0.998730037,0.268640351,0.387108793,0.991178751,0.518954328,0.508286468,0.133128574,0,0.007527436,0.007686465,600,600,0,0,0,0,0,0,0
12/7/2015 3:10,22,0.469135802,0.982822449,0.287280702,0.375186289,0.977413726,0.51252502,0.503060767,0.12169032,8.75E-05,0.007790015,0.007865217,600,600,0,0,0,0,0,0,0
12/7/2015 3:20,22,0.509421702,0.975762848,0.271929825,0.389716841,0.970725087,0.521501789,0.510227442,0.137470875,0.000262587,0.007352382,0.007775841,600,600,0,0,0,0,0,0,0
12/7/2015 3:30,22,0.44834308,0.969562646,0.266447368,0.362518629,0.966362931,0.50749075,0.498880207,0.113323448,0,0.007352382,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 3:40,22,0.482131254,0.972627953,0.335526316,0.399031297,0.969755719,0.513616789,0.503807296,0.124126244,0.000175058,0.007089801,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 3:50,22,0.438271605,0.983226053,0.220394737,0.323584203,0.976832105,0.501425365,0.493853581,0.102626562,8.75E-05,0.007352382,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 4:00,22,0.482781027,0.990139522,0.282894737,0.377235469,0.982648313,0.516770789,0.506445031,0.129633552,8.75E-05,0.007177328,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 4:10,22,0.456790123,0.99052573,0.234649123,0.35804769,0.983908492,0.505731789,0.497287613,0.110146155,0.000262587,0.007177328,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 4:20,22,0.45711501,0.986381824,0.248903509,0.355439642,0.980224893,0.505671135,0.497337381,0.110040246,8.75E-05,0.007352382,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 4:30,22,0.434697856,0.981030583,0.242324561,0.377980626,0.976347421,0.502577789,0.494848952,0.104532938,0,0.007527436,0.007686465,600,600,0,0,0,0,0,0,0
12/7/2015 4:40,22,0.460688759,0.9824432,0.23245614,0.360655738,0.976929042,0.510887366,0.501766784,0.119360305,0.000175058,0.007439909,0.007418337,600,600,0,0,0,0,0,0,0
12/7/2015 4:50,22,0.479532164,0.975453185,0.237938596,0.359351714,0.970725087,0.516588828,0.506295725,0.129209913,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 5:00,22,0.474009097,0.981110609,0.254385965,0.383755589,0.976638232,0.516831443,0.506494799,0.129527642,8.75E-05,0.007352382,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 5:10,22,0.512020793,0.973469956,0.297149123,0.429769001,0.969658782,0.523018136,0.511421888,0.140648168,0.000350117,0.00682722,0.007328961,600,600,0,0,0,0,0,0,0
12/7/2015 5:20,22,0.497076023,0.983090359,0.307017544,0.428278689,0.978383094,0.523867289,0.512218185,0.141813175,0.000175058,0.007264855,0.007597089,600,600,0,0,0,0,0,0,0
12/7/2015 5:30,22,0.495126706,0.992836018,0.275219298,0.403129657,0.985653354,0.520773943,0.509729757,0.136517687,8.75E-05,0.007264855,0.007507713,600,600,0,0,0,0,0,0,0
12/7/2015 5:40,22,0.489278752,0.992394141,0.29495614,0.400149031,0.986234975,0.515921635,0.506046882,0.128468545,0.000437646,0.007439909,0.007150209,600,600,0,0,0,0,0,0,0
